ANNO DI RIFERIMENTO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE SERD;DENOMINAZIONE SERD;CODICE QUALIFICA;DESCRIZIONE QUALIFICA;NUM. DIP. TEMPO PIENO;NUM. DIP. TEMPO PIENO U;NUM. DIP. TEMPO PIENO D;NUM. DIP. PART TIME FINO 50%;NUM. DIP. PART TIME FINO 50% U;NUM. DIP. PART TIME FINO 50% D;NUM. DIP. PART TIME OLTRE 50%;NUM. DIP. PART TIME OLTRE 50% U;NUM. DIP. PART TIME OLTRE 50% D;PERSONALE DIPENDENTE;PERSONALE DIPENDENTE U;PERSONALE DIPENDENTE D;ALTRO RAPPORTO;ALTRO RAPPORTO U;ALTRO RAPPORTO D;TOTALE PERSONALE,,
2021;160;PUGLIA               ;116;ASL LE;S39; Servizio per le dipendenze di C/O OSPEDALE PADIGLIONE DE MARIA;SSMP03;PERSONALE INFERMIERISTICO;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;160;PUGLIA               ;116;ASL LE;S39; Servizio per le dipendenze di C/O OSPEDALE PADIGLIONE DE MARIA;SSMP05;EDUCATORE PROFESSIONALE;3;0;3;0;0;0;0;0;0;3;0;3;0;0;0;3,,
2021;160;PUGLIA               ;116;ASL LE;S39; Servizio per le dipendenze di C/O OSPEDALE PADIGLIONE DE MARIA;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;160;PUGLIA               ;116;ASL LE;S40; Servizio per le dipendenze di V. SALVO D'ACQUISTO, 2;SSMP01;MEDICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S40; Servizio per le dipendenze di V. SALVO D'ACQUISTO, 2;SSMP03;PERSONALE INFERMIERISTICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,
2021;160;PUGLIA               ;116;ASL LE;S40; Servizio per le dipendenze di V. SALVO D'ACQUISTO, 2;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S41; Servizio per le dipendenze di V. DELLA RESISTENZA, 22;SSMP01;MEDICO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S41; Servizio per le dipendenze di V. DELLA RESISTENZA, 22;SSMP03;PERSONALE INFERMIERISTICO;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2,
2021;160;PUGLIA               ;116;ASL LE;S41; Servizio per le dipendenze di V. DELLA RESISTENZA, 22;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S41; Servizio per le dipendenze di V. DELLA RESISTENZA, 22;TSMP03;SOCIOLOGO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S42; Servizio per le dipendenze di Via S. Nicola snc;SSMP01;MEDICO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;160;PUGLIA               ;116;ASL LE;S42; Servizio per le dipendenze di Via S. Nicola snc;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;160;PUGLIA               ;116;ASL LE;S42; Servizio per le dipendenze di Via S. Nicola snc;SSMP03;PERSONALE INFERMIERISTICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;160;PUGLIA               ;116;ASL LE;S42; Servizio per le dipendenze di Via S. Nicola snc;TSMP01;OTA/O.S.S.;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;160;PUGLIA               ;116;ASL LE;S43; Servizio per le dipendenze di V. L. MEMMI, 8;SSMP01;MEDICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,
2021;160;PUGLIA               ;116;ASL LE;S43; Servizio per le dipendenze di V. L. MEMMI, 8;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S43; Servizio per le dipendenze di V. L. MEMMI, 8;SSMP03;PERSONALE INFERMIERISTICO;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2,
2021;160;PUGLIA               ;116;ASL LE;S43; Servizio per le dipendenze di V. L. MEMMI, 8;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S43; Servizio per le dipendenze di V. L. MEMMI, 8;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S44; Servizio per le dipendenze di V. FERRAMOSCA, 35;SSMP01;MEDICO;3;3;0;0;0;0;0;0;0;3;3;0;0;0;0;3,
2021;160;PUGLIA               ;116;ASL LE;S44; Servizio per le dipendenze di V. FERRAMOSCA, 35;SSMP02;PSICOLOGO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;160;PUGLIA               ;116;ASL LE;S44; Servizio per le dipendenze di V. FERRAMOSCA, 35;SSMP03;PERSONALE INFERMIERISTICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,
2021;160;PUGLIA               ;116;ASL LE;S44; Servizio per le dipendenze di V. FERRAMOSCA, 35;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;1;0;1;2;0;2;0;0;0;2,
2021;160;PUGLIA               ;116;ASL LE;S44; Servizio per le dipendenze di V. FERRAMOSCA, 35;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;160;PUGLIA               ;116;ASL LE;S45; Servizio per le dipendenze di V. DANTE, 9;SSMP01;MEDICO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S45; Servizio per le dipendenze di V. DANTE, 9;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S45; Servizio per le dipendenze di V. DANTE, 9;SSMP03;PERSONALE INFERMIERISTICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,
2021;160;PUGLIA               ;116;ASL LE;S45; Servizio per le dipendenze di V. DANTE, 9;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S45; Servizio per le dipendenze di V. DANTE, 9;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S46; Servizio per le dipendenze di Via Frateli Antonazzo, 34/a;SSMP01;MEDICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S46; Servizio per le dipendenze di Via Frateli Antonazzo, 34/a;SSMP03;PERSONALE INFERMIERISTICO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;160;PUGLIA               ;116;ASL LE;S46; Servizio per le dipendenze di Via Frateli Antonazzo, 34/a;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S47; Servizio per le dipendenze di V. NOVOLI, 76;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S47; Servizio per le dipendenze di V. NOVOLI, 76;SSMP03;PERSONALE INFERMIERISTICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,
2021;160;PUGLIA               ;116;ASL LE;S47; Servizio per le dipendenze di V. NOVOLI, 76;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S48; Servizio per le dipendenze di V. LECCE;SSMP01;MEDICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;160;PUGLIA               ;116;ASL LE;S48; Servizio per le dipendenze di V. LECCE;SSMP03;PERSONALE INFERMIERISTICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;160;PUGLIA               ;116;ASL LE;S48; Servizio per le dipendenze di V. LECCE;TSMP01;OTA/O.S.S.;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;160;PUGLIA               ;116;ASL LE;S48; Servizio per le dipendenze di V. LECCE;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;160;PUGLIA               ;116;ASL LE;S49; Servizio per le dipendenze di P.ZZA PARTIGIANI;SSMP01;MEDICO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;160;PUGLIA               ;116;ASL LE;S49; Servizio per le dipendenze di P.ZZA PARTIGIANI;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;160;PUGLIA               ;116;ASL LE;S49; Servizio per le dipendenze di P.ZZA PARTIGIANI;SSMP03;PERSONALE INFERMIERISTICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;160;PUGLIA               ;116;ASL LE;S49; Servizio per le dipendenze di P.ZZA PARTIGIANI;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;160;PUGLIA               ;116;ASL LE;S49; Servizio per le dipendenze di P.ZZA PARTIGIANI;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;160;PUGLIA               ;116;ASL LE;S59;S59 SERVIZIO PER LE DIPENDENZE DI Casa circondariale c/o Borgo San Nicola;SSMP01;MEDICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;160;PUGLIA               ;116;ASL LE;S59;S59 SERVIZIO PER LE DIPENDENZE DI Casa circondariale c/o Borgo San Nicola;SSMP03;PERSONALE INFERMIERISTICO;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;160;PUGLIA               ;116;ASL LE;S59;S59 SERVIZIO PER LE DIPENDENZE DI Casa circondariale c/o Borgo San Nicola;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;160;PUGLIA               ;116;ASL LE;S60;S60 SERVIZIO PER LE DIPENDENZE DI Viale Marconi, 95/A;SSMP01;MEDICO;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2,
2021;160;PUGLIA               ;116;ASL LE;S60;S60 SERVIZIO PER LE DIPENDENZE DI Viale Marconi, 95/A;SSMP03;PERSONALE INFERMIERISTICO;3;0;3;0;0;0;0;0;0;3;0;3;0;0;0;3,
2021;160;PUGLIA               ;116;ASL LE;S60;S60 SERVIZIO PER LE DIPENDENZE DI Viale Marconi, 95/A;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;160;PUGLIA               ;116;ASL LE;S60;S60 SERVIZIO PER LE DIPENDENZE DI Viale Marconi, 95/A;TSMP03;SOCIOLOGO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S01; Servizio per le dipendenze di Via Provinciale c/o Ospedale di Villa d'Agri;SMS046;DI CUI PSICHIATRI;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S01; Servizio per le dipendenze di Via Provinciale c/o Ospedale di Villa d'Agri;SSMP01;MEDICO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S01; Servizio per le dipendenze di Via Provinciale c/o Ospedale di Villa d'Agri;SSMP02;PSICOLOGO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S01; Servizio per le dipendenze di Via Provinciale c/o Ospedale di Villa d'Agri;SSMP03;PERSONALE INFERMIERISTICO;4;0;4;0;0;0;0;0;0;4;0;4;0;0;0;4,,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S01; Servizio per le dipendenze di Via Provinciale c/o Ospedale di Villa d'Agri;TSMP02;ASSISTENTE SOCIALE;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S02; Servizio per le dipendenze di Via Ciccotti (di fronte ingresso Don Uva);SMS046;DI CUI PSICHIATRI;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S02; Servizio per le dipendenze di Via Ciccotti (di fronte ingresso Don Uva);SSMP01;MEDICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S02; Servizio per le dipendenze di Via Ciccotti (di fronte ingresso Don Uva);SSMP02;PSICOLOGO;3;2;1;0;0;0;0;0;0;3;2;1;0;0;0;3,,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S02; Servizio per le dipendenze di Via Ciccotti (di fronte ingresso Don Uva);SSMP03;PERSONALE INFERMIERISTICO;3;0;3;0;0;0;0;0;0;3;0;3;0;0;0;3,,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S02; Servizio per le dipendenze di Via Ciccotti (di fronte ingresso Don Uva);TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S02; Servizio per le dipendenze di Via Ciccotti (di fronte ingresso Don Uva);TSMP03;SOCIOLOGO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S03; Servizio per le dipendenze di Via Foggia c/o Ospedale Melfi;ASMP01;PERSONALE AMMINISTRATIVO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S03; Servizio per le dipendenze di Via Foggia c/o Ospedale Melfi;SMS046;DI CUI PSICHIATRI;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S03; Servizio per le dipendenze di Via Foggia c/o Ospedale Melfi;SSMP01;MEDICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S03; Servizio per le dipendenze di Via Foggia c/o Ospedale Melfi;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S03; Servizio per le dipendenze di Via Foggia c/o Ospedale Melfi;SSMP03;PERSONALE INFERMIERISTICO;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;170;BASILICATA           ;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;S03; Servizio per le dipendenze di Via Foggia c/o Ospedale Melfi;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S01; Servizio per le dipendenze di Vico Gramsci, 1;ASMP01;PERSONALE AMMINISTRATIVO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S01; Servizio per le dipendenze di Vico Gramsci, 1;SSMP01;MEDICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,
2021;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S01; Servizio per le dipendenze di Vico Gramsci, 1;SSMP03;PERSONALE INFERMIERISTICO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S01; Servizio per le dipendenze di Vico Gramsci, 1;SSMP05;EDUCATORE PROFESSIONALE;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S01; Servizio per le dipendenze di Vico Gramsci, 1;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S01; Servizio per le dipendenze di Vico Gramsci, 1;TSMP03;SOCIOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S02; Servizio per le dipendenze di Viale Salerno c/o Ospedale Policoro;SSMP01;MEDICO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S02; Servizio per le dipendenze di Viale Salerno c/o Ospedale Policoro;SSMP03;PERSONALE INFERMIERISTICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S02; Servizio per le dipendenze di Viale Salerno c/o Ospedale Policoro;SSMP05;EDUCATORE PROFESSIONALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;170;BASILICATA           ;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;S02; Servizio per le dipendenze di Viale Salerno c/o Ospedale Policoro;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S11; Servizio per le dipendenze di via Fiume 1;0SMP01;ALTRO;4;1;3;0;0;0;0;0;0;4;1;3;0;0;0;4,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S11; Servizio per le dipendenze di via Fiume 1;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S11; Servizio per le dipendenze di via Fiume 1;SSMP01;MEDICO;4;3;1;0;0;0;0;0;0;4;3;1;0;0;0;4,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S11; Servizio per le dipendenze di via Fiume 1;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S11; Servizio per le dipendenze di via Fiume 1;SSMP03;PERSONALE INFERMIERISTICO;4;2;2;0;0;0;0;0;0;4;2;2;0;0;0;4,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S11; Servizio per le dipendenze di via Fiume 1;SSMP05;EDUCATORE PROFESSIONALE;4;2;2;0;0;0;0;0;0;4;2;2;0;0;0;4,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S11; Servizio per le dipendenze di via Fiume 1;TSMP01;OTA/O.S.S.;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S11; Servizio per le dipendenze di via Fiume 1;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S13; Servizio per le dipendenze di via Mirko Massacra 5;SSMP01;MEDICO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S13; Servizio per le dipendenze di via Mirko Massacra 5;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S13; Servizio per le dipendenze di via Mirko Massacra 5;SSMP03;PERSONALE INFERMIERISTICO;3;2;1;0;0;0;0;0;0;3;2;1;0;0;0;3,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S13; Servizio per le dipendenze di via Mirko Massacra 5;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S14; Servizio per le dipendenze di via Stevenson 8;SSMP01;MEDICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S14; Servizio per le dipendenze di via Stevenson 8;SSMP03;PERSONALE INFERMIERISTICO;3;2;1;0;0;0;0;0;0;3;2;1;0;0;0;3,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S15; Servizio per le dipendenze di via Latina 2;SSMP01;MEDICO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S15; Servizio per le dipendenze di via Latina 2;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S15; Servizio per le dipendenze di via Latina 2;TSMP01;OTA/O.S.S.;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S16; Servizio per le dipendenze di via Ippocrate;0SMP01;ALTRO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S16; Servizio per le dipendenze di via Ippocrate;SSMP01;MEDICO;3;2;1;0;0;0;0;0;0;3;2;1;0;0;0;3,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S16; Servizio per le dipendenze di via Ippocrate;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S16; Servizio per le dipendenze di via Ippocrate;SSMP03;PERSONALE INFERMIERISTICO;4;2;2;0;0;0;0;0;0;4;2;2;0;0;0;4,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S16; Servizio per le dipendenze di via Ippocrate;TSMP01;OTA/O.S.S.;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S16; Servizio per le dipendenze di via Ippocrate;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S16; Servizio per le dipendenze di via Ippocrate;TSMP03;SOCIOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S17; Servizio per le dipendenze di via Covello loc. Petrosa;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S17; Servizio per le dipendenze di via Covello loc. Petrosa;SSMP01;MEDICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S17; Servizio per le dipendenze di via Covello loc. Petrosa;SSMP03;PERSONALE INFERMIERISTICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S17; Servizio per le dipendenze di via Covello loc. Petrosa;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S17; Servizio per le dipendenze di via Covello loc. Petrosa;TSMP02;ASSISTENTE SOCIALE;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S18; Servizio per le dipendenze di viale della Liberta';SSMP01;MEDICO;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S18; Servizio per le dipendenze di viale della Liberta';SSMP02;PSICOLOGO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S18; Servizio per le dipendenze di viale della Liberta';SSMP03;PERSONALE INFERMIERISTICO;4;2;2;0;0;0;0;0;0;4;2;2;0;0;0;4,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S18; Servizio per le dipendenze di viale della Liberta';TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;180;CALABRIA             ;201;A.S.P. COSENZA;S18; Servizio per le dipendenze di viale della Liberta';TSMP03;SOCIOLOGO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;180;CALABRIA             ;202;A.S.P. CROTONE;S21; Servizio per le dipendenze di via Parini;0SMP01;ALTRO;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2,,
2021;180;CALABRIA             ;202;A.S.P. CROTONE;S21; Servizio per le dipendenze di via Parini;SSMP01;MEDICO;3;3;0;0;0;0;0;0;0;3;3;0;0;0;0;3,,
2021;180;CALABRIA             ;202;A.S.P. CROTONE;S21; Servizio per le dipendenze di via Parini;SSMP02;PSICOLOGO;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;180;CALABRIA             ;202;A.S.P. CROTONE;S21; Servizio per le dipendenze di via Parini;SSMP03;PERSONALE INFERMIERISTICO;6;3;3;0;0;0;0;0;0;6;3;3;0;0;0;6,,
2021;180;CALABRIA             ;202;A.S.P. CROTONE;S21; Servizio per le dipendenze di via Parini;TSMP02;ASSISTENTE SOCIALE;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;180;CALABRIA             ;202;A.S.P. CROTONE;S21; Servizio per le dipendenze di via Parini;TSMP03;SOCIOLOGO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;180;CALABRIA             ;203;A.S.P. CATANZARO;S31; Servizio per le dipendenze di via Pio X 91;ASMP01;PERSONALE AMMINISTRATIVO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;180;CALABRIA             ;203;A.S.P. CATANZARO;S31; Servizio per le dipendenze di via Pio X 91;SMS046;DI CUI PSICHIATRI;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;180;CALABRIA             ;203;A.S.P. CATANZARO;S31; Servizio per le dipendenze di via Pio X 91;SSMP01;MEDICO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;180;CALABRIA             ;203;A.S.P. CATANZARO;S31; Servizio per le dipendenze di via Pio X 91;SSMP02;PSICOLOGO;3;0;3;0;0;0;0;0;0;3;0;3;0;0;0;3,,
2021;180;CALABRIA             ;203;A.S.P. CATANZARO;S31; Servizio per le dipendenze di via Pio X 91;SSMP03;PERSONALE INFERMIERISTICO;3;2;1;0;0;0;0;0;0;3;2;1;0;0;0;3,,
